400450668 0
115610607 0
143350584 0
242594123 0
152475497 0
386626994 0
440042075 0
135222060 0
417777842 0
147954129 0
268863007 0
340728570 0
154760155 0
265237639 0
290372129 0
328403079 0
395690821 0
320525191 0
289040746 0
397235403 0
154740871 0
170583840 0
141204210 0
197651102 0
445854133 0
428456880 0
448137053 0
144168803 0
305278456 0
350825116 0
458459054 0
237528359 0
242433169 0
84767879 0
357185902 0
160182675 0
284801254 0
123271370 0
47389790 0
7246454 0
150294865 0
449888653 0
447493530 0
443967454 0
234333728 0
298412150 0
336118727 0
243277644 0
236993971 0
119329738 0
64626502 0
